t,m,p,error_norm,h
202.9107276819,0.2155529532,5.4716881222,0.1785137479,0.2500000000
202.9707426857,0.2148035171,5.4064815256,0.1785137479,0.2500000000
203.0307576894,0.2141092342,5.3419801271,0.1785137479,0.2500000000
203.0907726932,0.2134705021,5.2781791821,0.2003112228,0.2500000000
203.1507876969,0.2128877370,5.2150738572,0.2003112228,0.2500000000
203.2108027007,0.2123613746,5.1526592370,0.2003112228,0.2500000000
203.2708177044,0.2118918692,5.0909303317,0.2003112228,0.2500000000
203.3308327082,0.2114796947,5.0298820789,0.2234561337,0.2500000000
203.3908477119,0.2111253443,4.9695093507,0.2234561337,0.2500000000
203.4508627157,0.2108293309,4.9098069610,0.2234561337,0.2500000000
203.5108777194,0.2105921878,4.8507696718,0.2234561337,0.2500000000
203.5708927232,0.2104144676,4.7923921948,0.2188429233,0.2440237077
203.6309077269,0.2102967434,4.7346691962,0.2188429233,0.2440237077
203.6909227307,0.2102396090,4.6775953042,0.2188429233,0.2440237077
203.7509377344,0.2102436788,4.6211651134,0.2188429233,0.2440237077
203.8109527382,0.2103095876,4.5653731867,0.2394877616,0.2440237077
203.8709677419,0.2104379912,4.5102140590,0.2394877616,0.2440237077
203.9309827457,0.2106295669,4.4556822433,0.2394877616,0.2440237077
203.9909977494,0.2108850131,4.4017722346,0.2394877616,0.2440237077
204.0510127532,0.2112050495,4.3484785117,0.2394877616,0.2440237077
204.1110277569,0.2115904173,4.2957955395,0.2268629876,0.2375666458
204.1710427607,0.2120418799,4.2437177749,0.2268629876,0.2375666458
204.2310577644,0.2125602222,4.1922396696,0.2268629876,0.2375666458
204.2910727682,0.2131462512,4.1413556715,0.2268629876,0.2375666458
204.3510877719,0.2138007959,4.0910602271,0.2443203538,0.2375666458
204.4111027757,0.2145247078,4.0413477859,0.2443203538,0.2375666458
204.4711177794,0.2153188607,3.9922128028,0.2443203538,0.2375666458
204.5311327832,0.2161841507,3.9436497392,0.2280534131,0.2312995120
204.5911477869,0.2171214964,3.8956530651,0.2280534131,0.2312995120
204.6511627907,0.2181318391,3.8482172629,0.2280534131,0.2312995120
204.7111777944,0.2192161432,3.8013368289,0.2280534131,0.2312995120
204.7711927982,0.2203753950,3.7550062744,0.2419456344,0.2312995120
204.8312078020,0.2216106039,3.7092201278,0.2419456344,0.2312995120
204.8912228057,0.2229228024,3.6639729369,0.2419456344,0.2312995120
204.9512378095,0.2243130455,3.6192592710,0.2419456344,0.2312995120
205.0112528132,0.2257824108,3.5750737208,0.2246160306,0.2256002940
205.0712678170,0.2273319988,3.5314109010,0.2246160306,0.2256002940
205.1312828207,0.2289629328,3.4882654520,0.2246160306,0.2256002940
205.1912978245,0.2306763588,3.4456320410,0.2246160306,0.2256002940
205.2513128282,0.2324734447,3.4035053625,0.2349568150,0.2256002940
205.3113278320,0.2343553814,3.3618801403,0.2349568150,0.2256002940
205.3713428357,0.2363233821,3.3207511288,0.2349568150,0.2256002940
205.4313578395,0.2383786820,3.2801131137,0.2349568150,0.2256002940
205.4913728432,0.2405225378,3.2399609122,0.2183752488,0.2206780329
205.5513878470,0.2427562287,3.2002893759,0.2183752488,0.2206780329
205.6114028507,0.2450810551,3.1610933902,0.2183752488,0.2206780329
205.6714178545,0.2474983384,3.1223678754,0.2254717223,0.2206780329
205.7314328582,0.2500094209,3.0841077874,0.2254717223,0.2206780329
205.7914478620,0.2526156661,3.0463081195,0.2254717223,0.2206780329
205.8514628657,0.2553184574,3.0089639021,0.2254717223,0.2206780329
205.9114778695,0.2581191977,2.9720702030,0.2314380322,0.2206780329
205.9714928732,0.2610193097,2.9356221288,0.2314380322,0.2206780329
206.0315078770,0.2640202353,2.8996148261,0.2314380322,0.2206780329
206.0915228807,0.2671234347,2.8640434807,0.2314380322,0.2206780329
206.1515378845,0.2703303854,2.8289033183,0.2362006476,0.2206780329
206.2115528882,0.2736425831,2.7941896060,0.2362006476,0.2206780329
206.2715678920,0.2770615403,2.7598976522,0.2362006476,0.2206780329
206.3315828957,0.2805887846,2.7260228068,0.2162202612,0.2162205860
206.3915978995,0.2842258596,2.6925604614,0.2162202612,0.2162205860
206.4516129032,0.2879743237,2.6595060507,0.2162202612,0.2162205860
206.5116279070,0.2918357488,2.6268550524,0.2162202612,0.2162205860
206.5716429107,0.2958117194,2.5946029869,0.2182188281,0.2162205860
206.6316579145,0.2999038325,2.5627454182,0.2182188281,0.2162205860
206.6916729182,0.3041136965,2.5312779545,0.2182188281,0.2162205860
206.7516879220,0.3084429292,2.5001962482,0.2182188281,0.2162205860
206.8117029257,0.3128931573,2.4694959958,0.2191053202,0.2162205860
206.8717179295,0.3174660164,2.4391729388,0.2191053202,0.2162205860
206.9317329332,0.3221631482,2.4092228637,0.2191053202,0.2162205860
206.9917479370,0.3269861997,2.3796416022,0.2189018416,0.2162205860
207.0517629407,0.3319368223,2.3504250316,0.2189018416,0.2162205860
207.1117779445,0.3370166710,2.3215690752,0.2189018416,0.2162205860
207.1717929482,0.3422274015,2.2930697022,0.2189018416,0.2162205860
207.2318079520,0.3475706693,2.2649229280,0.2176581674,0.2162205860
207.2918229557,0.3530481293,2.2371248148,0.2176581674,0.2162205860
207.3518379595,0.3586614332,2.2096714717,0.2176581674,0.2162205860
207.4118529632,0.3644122271,2.1825590549,0.2154451476,0.2162205860
207.4718679670,0.3703021510,2.1557837676,0.2154451476,0.2162205860
207.5318829707,0.3763328376,2.1293418615,0.2154451476,0.2162205860
207.5918979745,0.3825059086,2.1032296359,0.2154451476,0.2162205860
207.6519129782,0.3888229735,2.0774434383,0.2123518940,0.2162205860
207.7119279820,0.3952856285,2.0519796650,0.2123518940,0.2162205860
207.7719429857,0.4018954540,2.0268347617,0.2123518940,0.2162205860
207.8319579895,0.4086540114,2.0020052234,0.2123518940,0.2162205860
207.8919729932,0.4155628419,1.9774875944,0.2084795662,0.2162205860
207.9519879970,0.4226234651,1.9532784699,0.2084795662,0.2162205860
208.0120030008,0.4298373753,1.9293744960,0.2084795662,0.2162205860
208.0720180045,0.4372060388,1.9057723697,0.2039373965,0.2162205860
208.1320330083,0.4447308929,1.8824688397,0.2039373965,0.2162205860
208.1920480120,0.4524133433,1.8594607075,0.2039373965,0.2162205860
208.2520630158,0.4602547599,1.8367448275,0.2039373965,0.2162205860
208.3120780195,0.4682564752,1.8143181077,0.1988510101,0.2162205860
208.3720930233,0.4764197823,1.7921775105,0.1988510101,0.2162205860
208.4321080270,0.4847459316,1.7703200538,0.1988510101,0.2162205860
208.4921230308,0.4932361266,1.7487428113,0.1933591843,0.2162205860
208.5521380345,0.5018915223,1.7274429137,0.1933591843,0.2162205860
208.6121530383,0.5107132239,1.7064175494,0.1933591843,0.2162205860
208.6721680420,0.5197022802,1.6856639664,0.1933591843,0.2162205860
208.7321830458,0.5288596823,1.6651794722,0.1876144686,0.2162205860
208.7921980495,0.5381863611,1.6449614356,0.1876144686,0.2162205860
208.8522130533,0.5476831842,1.6250072882,0.1876144686,0.2162205860
208.9122280570,0.5573509503,1.6053145257,0.1876144686,0.2162205860
208.9722430608,0.5671903876,1.5858807088,0.1817826434,0.2162205860
209.0322580645,0.5772021518,1.5667034654,0.1817826434,0.2162205860
209.0922730683,0.5873868203,1.5477804922,0.1817826434,0.2162205860
209.1522880720,0.5977448887,1.5291095567,0.1760425300,0.2162205860
209.2123030758,0.6082767687,1.5106884982,0.1760425300,0.2162205860
209.2723180795,0.6189827853,1.4925152311,0.1760425300,0.2162205860
209.3323330833,0.6298631698,1.4745877466,0.1760425300,0.2162205860
209.3923480870,0.6409180583,1.4569041151,0.1705815355,0.2162205860
209.4523630908,0.6521474889,1.4394624881,0.1705815355,0.2162205860
209.5123780945,0.6635513963,1.4222611023,0.1705815355,0.2162205860
209.5723930983,0.6751296071,1.4052982816,0.1656006357,0.2162205860
209.6324081020,0.6868818376,1.3885724400,0.1656006357,0.2162205860
209.6924231058,0.6988076908,1.3720820848,0.1656006357,0.2162205860
209.7524381095,0.7109066493,1.3558258215,0.1656006357,0.2162205860
209.8124531133,0.7231780721,1.3398023559,0.1613103594,0.2162205860
209.8724681170,0.7356211924,1.3240104982,0.1613103594,0.2162205860
209.9324831208,0.7482351126,1.3084491678,0.1613103594,0.2162205860
209.9924981245,0.7610187975,1.2931173986,0.1613103594,0.2162205860
210.0525131283,0.7739710723,1.2780143415,0.1579341928,0.2162205860
210.1125281320,0.7870906195,1.2631392704,0.1579341928,0.2162205860
210.1725431358,0.8003759715,1.2484915890,0.1579341928,0.2162205860
210.2325581395,0.8138255060,1.2340708349,0.1557079372,0.2162205860
210.2925731433,0.8274374435,1.2198766851,0.1557079372,0.2162205860
210.3525881470,0.8412098430,1.2059089629,0.1557079372,0.2162205860
210.4126031508,0.8551405934,1.1921676470,0.1557079372,0.2162205860
210.4726181545,0.8692274110,1.1786528749,0.1548798777,0.2162205860
210.5326331583,0.8834678356,1.1653649511,0.1548798777,0.2162205860
210.5926481620,0.8978592242,1.1523043573,0.1548798777,0.2162205860
210.6526631658,0.9123987432,1.1394717604,0.1557056913,0.2162205860
210.7126781695,0.9270833666,1.1268680185,0.1557056913,0.2162205860
210.7726931733,0.9419098709,1.1144941914,0.1557056913,0.2162205860
210.8327081770,0.9568748254,1.1023515542,0.1557056913,0.2162205860
210.8927231808,0.9719745884,1.0904416036,0.1584468724,0.2162205860
210.9527381845,0.9872053028,1.0787660681,0.1584468724,0.2162205860
211.0127531883,1.0025628894,1.0673269222,0.1584468724,0.2162205860
211.0727681920,1.0180430370,1.0561264007,0.1584468724,0.2162205860
211.1327831958,1.0336411997,1.0451670050,0.1633630138,0.2162205860
211.1927981995,1.0493525906,1.0344515194,0.1633630138,0.2162205860
211.2528132033,1.0651721723,1.0239830287,0.1633630138,0.2162205860
211.3128282071,1.0810946491,1.0137649300,0.1707009982,0.2162205860
211.3728432108,1.0971144627,1.0038009457,0.1707009982,0.2162205860
211.4328582146,1.1132257850,0.9940951414,0.1707009982,0.2162205860
211.4928732183,1.1294225049,0.9846519494,0.1707009982,0.2162205860
211.5528882221,1.1456982241,0.9754761766,0.1806804410,0.2162205860
211.6129032258,1.1620462502,0.9665730259,0.1806804410,0.2162205860
211.6729182296,1.1784595855,0.9579481194,0.1806804410,0.2162205860
211.7329332333,1.1949309152,0.9496075198,0.1934750496,0.2162205860
211.7929482371,1.2114526033,0.9415577428,0.1934750496,0.2162205860
211.8529632408,1.2280166833,0.9338057832,0.1934750496,0.2162205860
211.9129782446,1.2446148420,0.9263591464,0.1934750496,0.2162205860
211.9729932483,1.2612384129,0.9192258624,0.2091896385,0.2162205860
212.0330082521,1.2778783680,0.9124145095,0.2091896385,0.2162205860
212.0930232558,1.2945253053,0.9059342455,0.2091896385,0.2162205860
212.1530382596,1.3111694324,0.8997948405,0.2091896385,0.2162205860
212.2130532633,1.3278005615,0.8940066894,0.2278319149,0.2162205860
212.2730682671,1.3444080979,0.8885808471,0.2278319149,0.2162205860
212.3330832708,1.3609810228,0.8835290664,0.2278319149,0.2162205860
212.3930982746,1.3775078816,0.8788638228,0.2214693178,0.2112110933
212.4531132783,1.3939767762,0.8745983389,0.2214693178,0.2112110933
212.5131282821,1.4103753512,0.8707466237,0.2214693178,0.2112110933
212.5731432858,1.4266907750,0.8673235168,0.2214693178,0.2112110933
212.6331582896,1.4429097334,0.8643447047,0.2421654663,0.2112110933
212.6931732933,1.4590184180,0.8618267607,0.2421654663,0.2112110933
212.7531882971,1.4750025107,0.8597871918,0.2421654663,0.2112110933
212.8132033008,1.4908471706,0.8582444723,0.2303404681,0.2054984781
212.8732183046,1.5065370283,0.8572180701,0.2303404681,0.2054984781
212.9332333083,1.5220561753,0.8567284935,0.2303404681,0.2054984781
212.9932483121,1.5373881512,0.8567973437,0.2303404681,0.2054984781
213.0532633158,1.5525159395,0.8574473351,0.2496996355,0.2054984781
213.1132783196,1.5674219644,0.8587023381,0.2496996355,0.2054984781
213.1732933233,1.5820880878,0.8605874355,0.2496996355,0.2054984781
213.2333083271,1.5964956072,0.8631289577,0.2330037575,0.1997111129
213.2933233308,1.6106252620,0.8663545125,0.2330037575,0.1997111129
213.3533383346,1.6244572441,0.8702930366,0.2330037575,0.1997111129
213.4133533383,1.6379712121,0.8749748506,0.2487289734,0.1997111129
213.4733683421,1.6511463048,0.8804316818,0.2487289734,0.1997111129
213.5333833458,1.6639611712,0.8866967044,0.2487289734,0.1997111129
213.5933983496,1.6763940152,0.8938046030,0.2487289734,0.1997111129
213.6534133533,1.6884226205,0.9017916003,0.2298513365,0.1943712745
213.7134283571,1.7000244078,0.9106954886,0.2298513365,0.1943712745
213.7734433608,1.7111765135,0.9205556819,0.2298513365,0.1943712745
213.8334583646,1.7218558505,0.9314132562,0.2356491477,0.1943712745
213.8934733683,1.7320391856,0.9433109777,0.2356491477,0.1943712745
213.9534883721,1.7417032612,0.9562933360,0.2356491477,0.1943712745
214.0135033758,1.7508249121,0.9704065876,0.2103944478,0.1904027130
214.0735183796,1.7593811594,0.9856987832,0.2103944478,0.1904027130
214.1335333833,1.7673493776,1.0022197929,0.2103944478,0.1904027130
214.1935483871,1.7747074762,1.0200213314,0.1978946889,0.1904027130
214.2535633908,1.7814340092,1.0391569820,0.1978946889,0.1904027130
214.3135783946,1.7875083841,1.0596822277,0.1978946889,0.1904027130
214.3735933983,1.7929110927,1.0816544471,0.1978946889,0.1904027130
214.4336084021,1.7976238371,1.1051329231,0.1720659401,0.1904027130
214.4936234059,1.8016297614,1.1301788787,0.1720659401,0.1904027130
214.5536384096,1.8049136961,1.1568554554,0.1720659401,0.1904027130
214.6136534134,1.8074622989,1.1852276944,0.1313961749,0.1904027130
214.6736684171,1.8092642634,1.2153625543,0.1313961749,0.1904027130
214.7336834209,1.8103105380,1.2473288910,0.1313961749,0.1904027130
214.7936984246,1.8105944552,1.2811974108,0.0987946855,0.1977742077
214.8537134284,1.8101118742,1.3170406475,0.0987946855,0.1977742077
214.9137284321,1.8088613280,1.3549329373,0.0987946855,0.1977742077
214.9737434359,1.8068440973,1.3949503540,0.0937852139,0.2092358410
215.0337584396,1.8040642533,1.4371706467,0.0937852139,0.2092358410
215.0937734434,1.8005287153,1.4816731821,0.0937852139,0.2092358410
215.1537884471,1.7962471890,1.5285388477,0.0937852139,0.2092358410
215.2138034509,1.7912321358,1.5778499927,0.1920666392,0.2179507977
215.2738184546,1.7854987099,1.6296902893,0.1920666392,0.2179507977
215.3338334584,1.7790645760,1.6841446227,0.1920666392,0.2179507977
215.3938484621,1.7719497459,1.7412989709,0.2039322366,0.2044977109
215.4538634659,1.7641764551,1.8012402747,0.2039322366,0.2044977109
215.5138784696,1.7557689264,1.8640562445,0.2039322366,0.2044977109
215.5738934734,1.7467530464,1.9298351810,0.2039322366,0.2044977109
215.6339084771,1.7371562232,1.9986658537,0.2424443197,0.2044977109
215.6939234809,1.7270071188,2.0706372103,0.2424443197,0.2044977109
215.7539384846,1.7163353215,2.1458381532,0.2424443197,0.2044977109
215.8139534884,1.7051711049,2.2243573575,0.2143873310,0.1976260312
215.8739684921,1.6935452395,2.3062829885,0.2143873310,0.1976260312
215.9339834959,1.6814887002,2.3917023337,0.2143873310,0.1976260312
215.9939984996,1.6690323953,2.4807015542,0.2143873310,0.1976260312
216.0540135034,1.6562070433,2.5733654575,0.2041575416,0.1976260312
216.1140285071,1.6430429512,2.6697769699,0.2041575416,0.1976260312
216.1740435109,1.6295698010,2.7700167738,0.2041575416,0.1976260312
216.2340585146,1.6158165523,2.8741631012,0.1835188142,0.1976260312
216.2940735184,1.6018113132,2.9822911885,0.1835188142,0.1976260312
216.3540885221,1.5875812106,3.0944727000,0.1835188142,0.1976260312
216.4141035259,1.5731523123,3.2107754307,0.1610903776,0.1976260312
216.4741185296,1.5585495807,3.3312629016,0.1610903776,0.1976260312
216.5341335334,1.5437968139,3.4559935937,0.1610903776,0.1976260312
216.5941485371,1.5289166080,3.5850204195,0.1415979403,0.1976260312
216.6541635409,1.5139303516,3.7183904345,0.1415979403,0.1976260312
216.7141785446,1.4988582250,3.8561440772,0.1415979403,0.1976260312
216.7741935484,1.4837192063,3.9983143186,0.1415979403,0.1976260312
216.8342085521,1.4685310816,4.1449263749,0.1420928749,0.2020711232
216.8942235559,1.4533104814,4.2959970804,0.1420928749,0.2020711232
216.9542385596,1.4380729176,4.4515338417,0.1420928749,0.2020711232
217.0142535634,1.4228328089,4.6115341351,0.1323091092,0.2020711232
217.0742685671,1.4076035250,4.7759850464,0.1323091092,0.2020711232
217.1342835709,1.3923974422,4.9448622807,0.1323091092,0.2020711232
217.1942985746,1.3772259871,5.1181292928,0.1396416831,0.2065047210
217.2543135784,1.3620996705,5.2957369570,0.1396416831,0.2065047210
217.3143285821,1.3470281495,5.4776227971,0.1396416831,0.2065047210
217.3743435859,1.3320202837,5.6637098726,0.1396416831,0.2065047210
217.4343585896,1.3170841613,5.8539064423,0.1310495452,0.2065047210
217.4943735934,1.3022271559,6.0481053988,0.1310495452,0.2065047210
217.5543885971,1.2874559797,6.2461833238,0.1310495452,0.2065047210
217.6144036009,1.2727767209,6.4479999407,0.1317288902,0.2110244259
217.6744186047,1.2581948771,6.6533978480,0.1317288902,0.2110244259
217.7344336084,1.2437154060,6.8622018784,0.1317288902,0.2110244259
217.7944486122,1.2293427697,7.0742185993,0.1317288902,0.2110244259
217.8544636159,1.2150809530,7.2892362087,0.1128263233,0.2110244259
217.9144786197,1.2009335071,7.5070242864,0.1128263233,0.2110244259
217.9744936234,1.1869035864,7.7273337427,0.1128263233,0.2110244259
218.0345086272,1.1729939750,7.9498968710,0.0570019761,0.2191857211
218.0945236309,1.1592071083,8.1744275143,0.0570019761,0.2191857211
218.1545386347,1.1455451064,8.4006215923,0.0570019761,0.2191857211
218.2145536384,1.1320098044,8.6281578026,0.0570019761,0.2191857211
218.2745686422,1.1186027638,8.8566979324,0.0734583099,0.2474132848
218.3345836459,1.1053252978,9.0858881352,0.0734583099,0.2474132848
218.3945986497,1.0921784931,9.3153600293,0.0734583099,0.2474132848
218.4546136534,1.0791632347,9.5447327891,0.0734583099,0.2474132848
218.5146286572,1.0662802101,9.7736135879,0.1120071557,0.2500000000
218.5746436609,1.0535299308,10.0016001028,0.1120071557,0.2500000000
218.6346586647,1.0409127477,10.2282815323,0.1120071557,0.2500000000
218.6946736684,1.0284288703,10.4532430394,0.1120071557,0.2500000000
218.7546886722,1.0160783698,10.6760665387,0.1835928332,0.2500000000
218.8147036759,1.0038611930,10.8963325508,0.1835928332,0.2500000000
218.8747186797,0.9917771746,11.1136233862,0.1835928332,0.2500000000
218.9347336834,0.9798260508,11.3275274032,0.1835928332,0.2500000000
218.9947486872,0.9680074632,11.5376398639,0.3287372584,0.2394321020
219.0547636909,0.9563209667,11.7435649025,0.3287372584,0.2394321020
219.1147786947,0.9447660395,11.9449202308,0.3287372584,0.2394321020
219.1747936984,0.9333420918,12.1413394195,0.3287372584,0.2394321020
